Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,
PHX,PHX vs. GSW,01/02/2012,W,48,102,39,87,44.8,8,23,34.8,16,21,76.2,16,33,49,23,13,6,2,18,11,
MIA,MIA vs. ATL,01/02/2012,L,48,92,34,73,46.6,5,13,38.5,19,28,67.9,9,31,40,23,16,5,3,15,-8,
NOH,NOH @ UTA,01/02/2012,L,48,90,37,74,50.0,3,10,30.0,13,16,81.3,7,30,37,22,15,5,4,24,-4,
ATL,ATL @ MIA,01/02/2012,W,48,100,39,82,47.6,9,16,56.3,13,20,65.0,10,30,40,19,10,10,5,21,8,
OKC,OKC @ DAL,01/02/2012,L,48,87,31,77,40.3,5,19,26.3,20,26,76.9,12,29,41,12,14,6,5,17,-13,
SAS,SAS @ MIN,01/02/2012,L,48,96,36,82,43.9,7,20,35.0,17,21,81.0,9,21,30,26,9,9,3,15,-10,
MIL,MIL @ DEN,01/02/2012,L,48,86,37,88,42.0,5,19,26.3,7,11,63.6,9,29,38,19,14,8,8,20,-5,
IND,IND @ NJN,01/02/2012,W,48,108,41,78,52.6,13,21,61.9,13,18,72.2,14,28,42,26,16,7,6,23,14,
BOS,BOS vs. WAS,01/02/2012,W,48,100,38,83,45.8,10,20,50.0,14,21,66.7,12,31,43,28,17,3,4,23,8,
NYK,NYK vs. TOR,01/02/2012,L,48,85,28,78,35.9,10,35,28.6,19,25,76.0,6,33,39,14,13,8,3,24,-5,
GSW,GSW @ PHX,01/02/2012,L,48,91,36,72,50.0,7,17,41.2,12,20,60.0,7,29,36,27,17,6,3,24,-11,
BOS,BOS @ WAS,01/01/2012,W,48,94,37,74,50.0,5,12,41.7,15,23,65.2,8,33,41,26,16,7,5,20,8,
TOR,TOR @ ORL,01/01/2012,L,48,96,32,70,45.7,5,13,38.5,27,29,93.1,5,28,33,23,11,4,2,27,-6,
CHA,CHA @ MIA,01/01/2012,L,48,90,35,92,38.0,6,18,33.3,14,21,66.7,11,29,40,20,16,9,3,20,-39,
MIA,MIA vs. CHA,01/01/2012,W,48,129,48,80,60.0,7,11,63.6,26,31,83.9,5,42,47,33,15,10,3,18,39,
LAL,LAL @ DEN,01/01/2012,L,48,90,35,88,39.8,4,23,17.4,16,24,66.7,12,32,44,19,15,8,4,28,-9,
DAL,DAL @ MIN,01/01/2012,L,48,82,29,77,37.7,7,24,29.2,17,21,81.0,6,29,35,17,17,11,9,22,-17,
WAS,WAS vs. BOS,01/01/2012,L,48,86,32,78,41.0,2,16,12.5,20,23,87.0,10,29,39,15,14,9,8,21,-8,
MIN,MIN vs. DAL,01/01/2012,W,48,99,36,85,42.4,10,22,45.5,17,24,70.8,17,37,54,15,17,7,3,17,17,
LAC,LAC vs. POR,01/01/2012,W,48,93,36,75,48.0,6,24,25.0,15,24,62.5,8,30,38,25,21,11,2,18,5,
SAC,SAC vs. NOH,01/01/2012,W,48,96,35,85,41.2,8,23,34.8,18,21,85.7,12,29,41,16,10,12,6,15,16,
NJN,NJN @ CLE,01/01/2012,L,48,82,27,71,38.0,7,22,31.8,21,28,75.0,8,24,32,16,22,11,6,16,-16,
CLE,CLE vs. NJN,01/01/2012,W,48,98,38,78,48.7,16,26,61.5,6,11,54.5,10,26,36,24,22,11,10,26,16,
POR,POR @ LAC,01/01/2012,L,48,88,33,78,42.3,4,15,26.7,18,22,81.8,13,33,46,20,21,9,2,24,-5,
NOH,NOH @ SAC,01/01/2012,L,48,80,36,89,40.4,0,15,0.0,8,16,50.0,22,38,60,24,19,4,2,18,-16,
ORL,ORL vs. TOR,01/01/2012,W,48,102,37,75,49.3,12,27,44.4,16,24,66.7,8,25,33,20,12,4,6,22,6,
MEM,MEM @ CHI,01/01/2012,L,48,64,26,84,31.0,1,9,11.1,11,14,78.6,14,26,40,13,18,10,4,18,-40,
DEN,DEN vs. LAL,01/01/2012,W,48,99,33,71,46.5,2,18,11.1,31,37,83.8,5,39,44,21,15,9,2,18,9,
CHI,CHI vs. MEM,01/01/2012,W,48,104,39,84,46.4,5,13,38.5,21,29,72.4,17,38,55,24,15,10,12,15,40,
DET,DET vs. IND,12/31/2011,W,48,96,39,82,47.6,8,15,53.3,10,13,76.9,10,39,49,25,18,4,2,23,8,
SAC,SAC vs. NYK,12/31/2011,L,48,92,30,86,34.9,6,22,27.3,26,41,63.4,22,29,51,15,14,7,2,22,-22,
UTA,UTA @ SAS,12/31/2011,L,48,89,33,89,37.1,2,16,12.5,21,25,84.0,14,30,44,11,7,13,9,25,-15,
PHI,PHI @ GSW,12/31/2011,W,48,107,39,79,49.4,11,20,55.0,18,31,58.1,10,38,48,29,12,12,6,17,28,
ATL,ATL @ HOU,12/31/2011,L,48,84,35,80,43.8,4,16,25.0,10,16,62.5,6,34,40,16,12,4,6,14,-11,
GSW,GSW vs. PHI,12/31/2011,L,48,79,34,89,38.2,4,17,23.5,7,12,58.3,16,32,48,20,16,7,2,22,-28,
OKC,OKC vs. PHX,12/31/2011,W,48,107,41,77,53.2,9,22,40.9,16,18,88.9,8,37,45,25,21,9,6,27,10,
DEN,DEN @ LAL,12/31/2011,L,48,89,34,80,42.5,7,26,26.9,14,22,63.6,8,28,36,22,15,11,5,17,-3,
IND,IND @ DET,12/31/2011,L,48,88,30,76,39.5,5,15,33.3,23,28,82.1,6,30,36,17,11,14,5,19,-8,
HOU,HOU vs. ATL,12/31/2011,W,48,95,38,82,46.3,9,19,47.4,10,13,76.9,11,34,45,26,12,7,6,18,11,
NYK,NYK @ SAC,12/31/2011,W,48,114,40,89,44.9,10,28,35.7,24,27,88.9,17,26,43,26,12,7,6,35,22,
PHX,PHX @ OKC,12/31/2011,L,48,97,35,88,39.8,8,26,30.8,19,23,82.6,13,24,37,19,12,9,7,16,-10,
SAS,SAS vs. UTA,12/31/2011,W,48,104,36,74,48.6,10,16,62.5,22,31,71.0,5,41,46,26,19,4,5,21,15,
LAL,LAL vs. DEN,12/31/2011,W,48,92,39,86,45.3,2,24,8.3,12,15,80.0,14,36,50,24,20,6,4,20,3,
MIA,MIA @ MIN,12/30/2011,W,48,103,46,93,49.5,3,14,21.4,8,14,57.1,9,33,42,29,15,14,6,21,2,
MIL,MIL vs. WAS,12/30/2011,W,48,102,39,73,53.4,8,20,40.0,16,25,64.0,10,40,50,26,20,5,7,19,21,
ORL,ORL @ CHA,12/30/2011,W,48,100,37,84,44.0,12,28,42.9,14,24,58.3,14,35,49,23,12,3,7,16,21,
WAS,WAS @ MIL,12/30/2011,L,48,81,30,85,35.3,7,18,38.9,14,19,73.7,9,26,35,19,14,9,5,22,-21,
PHI,PHI @ UTA,12/30/2011,L,48,99,37,77,48.1,4,13,30.8,21,29,72.4,7,33,40,19,13,7,3,22,-3,
IND,IND vs. CLE,12/30/2011,W,53,98,36,94,38.3,2,10,20.0,24,32,75.0,17,43,60,15,18,9,10,27,7,
HOU,HOU @ MEM,12/30/2011,L,48,93,34,79,43.0,11,29,37.9,14,18,77.8,6,27,33,19,20,9,4,29,-20,
DET,DET @ BOS,12/30/2011,L,48,85,34,79,43.0,3,16,18.8,14,15,93.3,12,23,35,18,12,3,0,14,-11,
MEM,MEM vs. HOU,12/30/2011,W,48,113,45,80,56.3,0,5,0.0,23,33,69.7,7,35,42,23,16,10,7,19,20,
UTA,UTA vs. PHI,12/30/2011,W,48,102,35,79,44.3,6,16,37.5,26,33,78.8,9,32,41,17,12,8,9,23,3,
BOS,BOS vs. DET,12/30/2011,W,48,96,35,67,52.2,7,16,43.8,19,19,100,5,25,30,25,11,4,6,18,11,
NOH,NOH vs. PHX,12/30/2011,L,48,78,26,90,28.9,3,14,21.4,23,28,82.1,24,33,57,14,13,4,5,24,-15,
CHA,CHA vs. ORL,12/30/2011,L,48,79,30,83,36.1,5,15,33.3,14,18,77.8,12,29,41,19,12,6,3,23,-21,
DAL,DAL vs. TOR,12/30/2011,W,48,99,32,72,44.4,7,25,28.0,28,38,73.7,7,33,40,21,10,11,4,13,13,
CLE,CLE @ IND,12/30/2011,L,53,91,34,88,38.6,5,25,20.0,18,31,58.1,9,40,49,13,18,7,9,28,-7,
MIN,MIN vs. MIA,12/30/2011,L,48,101,39,83,47.0,11,29,37.9,12,20,60.0,12,37,49,21,25,11,4,22,-2,
NJN,NJN @ ATL,12/30/2011,L,48,98,38,82,46.3,9,20,45.0,13,14,92.9,15,25,40,20,15,7,2,26,-7,
LAC,LAC vs. CHI,12/30/2011,L,48,101,41,80,51.3,7,15,46.7,12,20,60.0,9,22,31,26,11,6,3,22,-13,
TOR,TOR @ DAL,12/30/2011,L,48,86,33,72,45.8,6,14,42.9,14,18,77.8,5,33,38,20,17,8,1,23,-13,
CHI,CHI @ LAC,12/30/2011,W,48,114,39,78,50.0,7,17,41.2,29,34,85.3,15,30,45,29,12,4,2,19,13,
PHX,PHX @ NOH,12/30/2011,W,48,93,33,78,42.3,7,23,30.4,20,22,90.9,10,37,47,22,12,3,10,22,15,
ATL,ATL vs. NJN,12/30/2011,W,48,105,37,77,48.1,4,15,26.7,27,38,71.1,15,23,38,22,12,7,6,15,7,
POR,POR vs. DEN,12/29/2011,W,48,111,41,79,51.9,8,20,40.0,21,23,91.3,7,43,50,20,25,3,9,25,9,
NJN,NJN @ ORL,12/29/2011,L,48,78,29,77,37.7,6,17,35.3,14,21,66.7,9,33,42,17,15,5,5,26,-16,
SAC,SAC vs. CHI,12/29/2011,L,48,98,35,83,42.2,8,17,47.1,20,34,58.8,18,24,42,13,16,8,2,19,-10,
SAS,SAS @ HOU,12/29/2011,L,48,85,35,93,37.6,2,17,11.8,13,20,65.0,22,24,46,12,12,4,7,10,-20,
CHI,CHI @ SAC,12/29/2011,W,48,108,43,80,53.8,6,12,50.0,16,21,76.2,8,33,41,25,18,6,5,27,10,
ORL,ORL vs. NJN,12/29/2011,W,48,94,36,81,44.4,9,21,42.9,13,25,52.0,11,35,46,25,13,8,4,19,16,
OKC,OKC vs. DAL,12/29/2011,W,48,104,37,63,58.7,6,14,42.9,24,32,75.0,6,32,38,19,26,8,8,19,2,
DAL,DAL @ OKC,12/29/2011,L,48,102,38,90,42.2,9,26,34.6,17,21,81.0,14,24,38,25,12,14,1,24,-2,
DEN,DEN @ POR,12/29/2011,L,48,102,35,87,40.2,4,20,20.0,28,33,84.8,3,27,30,17,7,16,2,20,-9,
HOU,HOU vs. SAS,12/29/2011,W,48,105,43,85,50.6,9,26,34.6,10,13,76.9,13,33,46,21,11,7,8,17,20,
NYK,NYK @ LAL,12/29/2011,L,48,82,21,67,31.3,6,22,27.3,34,41,82.9,9,23,32,15,13,11,6,20,-17,
LAL,LAL vs. NYK,12/29/2011,W,48,99,38,73,52.1,9,16,56.3,14,22,63.6,6,34,40,23,17,6,7,28,17,
MIA,MIA @ CHA,12/28/2011,W,48,96,36,78,46.2,1,6,16.7,23,28,82.1,5,25,30,19,10,7,10,17,1,
SAS,SAS vs. LAC,12/28/2011,W,48,115,45,80,56.3,10,19,52.6,15,15,100,7,36,43,27,17,3,1,23,25,
PHX,PHX vs. PHI,12/28/2011,L,48,83,33,80,41.3,2,11,18.2,15,18,83.3,8,31,39,15,12,3,3,17,-20,
TOR,TOR vs. IND,12/28/2011,L,48,85,36,79,45.6,6,15,40.0,7,13,53.8,10,29,39,21,19,13,5,25,-5,
DET,DET vs. CLE,12/28/2011,L,48,89,36,81,44.4,9,21,42.9,8,11,72.7,10,16,26,16,17,11,1,21,-16,
WAS,WAS @ ATL,12/28/2011,L,48,83,30,77,39.0,6,16,37.5,17,22,77.3,6,26,32,16,18,10,3,24,-18,
NYK,NYK @ GSW,12/28/2011,L,48,78,28,70,40.0,4,21,19.0,18,25,72.0,4,27,31,15,15,7,0,21,-14,
BOS,BOS @ NOH,12/28/2011,L,48,78,29,78,37.2,7,17,41.2,13,18,72.2,13,24,37,16,13,4,12,22,-19,
GSW,GSW vs. NYK,12/28/2011,W,48,92,35,77,45.5,6,16,37.5,16,24,66.7,11,36,47,20,16,12,4,17,14,
OKC,OKC @ MEM,12/28/2011,W,48,98,29,77,37.7,10,25,40.0,30,38,78.9,12,29,41,16,11,4,8,24,3,
LAC,LAC @ SAS,12/28/2011,L,48,90,29,74,39.2,7,20,35.0,25,33,75.8,10,20,30,17,12,8,5,17,-25,
DEN,DEN vs. UTA,12/28/2011,W,48,117,46,86,53.5,6,19,31.6,19,26,73.1,12,33,45,29,18,17,3,20,17,
PHI,PHI @ PHX,12/28/2011,W,48,103,41,86,47.7,7,17,41.2,14,18,77.8,12,36,48,22,12,11,2,19,20,
UTA,UTA @ DEN,12/28/2011,L,48,100,38,79,48.1,7,16,43.8,17,25,68.0,8,31,39,25,22,10,3,23,-17,
ATL,ATL vs. WAS,12/28/2011,W,48,101,32,75,42.7,9,23,39.1,28,35,80.0,11,34,45,21,15,6,5,21,18,
NOH,NOH vs. BOS,12/28/2011,W,48,97,36,79,45.6,4,12,33.3,21,25,84.0,12,36,48,16,12,7,12,20,19,
MEM,MEM vs. OKC,12/28/2011,L,48,95,34,87,39.1,2,16,12.5,25,33,75.8,19,30,49,13,12,5,6,22,-3,
CHA,CHA vs. MIA,12/28/2011,L,48,95,39,82,47.6,7,18,38.9,10,16,62.5,15,38,53,22,22,5,9,22,-1,
IND,IND @ TOR,12/28/2011,W,48,90,32,81,39.5,7,16,43.8,19,22,86.4,12,29,41,20,16,10,2,16,5,
CLE,CLE @ DET,12/28/2011,W,48,105,40,70,57.1,7,12,58.3,18,22,81.8,12,28,40,28,22,9,3,15,16,
SAC,SAC @ POR,12/27/2011,L,48,79,31,82,37.8,3,16,18.8,14,22,63.6,14,28,42,11,20,1,4,27,-22,
MIA,MIA vs. BOS,12/27/2011,W,48,115,42,75,56.0,6,10,60.0,25,35,71.4,6,32,38,22,20,16,8,22,8,
NJN,NJN vs. ATL,12/27/2011,L,48,70,22,71,31.0,5,24,20.8,21,26,80.8,9,27,36,9,18,5,5,22,-36,
ATL,ATL @ NJN,12/27/2011,W,48,106,38,86,44.2,12,23,52.2,18,21,85.7,17,34,51,23,13,11,4,23,36,
MIL,MIL vs. MIN,12/27/2011,W,48,98,40,94,42.6,2,16,12.5,16,20,80.0,16,29,45,24,12,13,5,28,3,
MIN,MIN @ MIL,12/27/2011,L,48,95,28,70,40.0,6,14,42.9,33,45,73.3,16,38,54,14,26,6,0,24,-3,
BOS,BOS @ MIA,12/27/2011,L,48,107,37,72,51.4,12,19,63.2,21,27,77.8,4,24,28,20,24,9,3,27,-8,
UTA,UTA @ LAL,12/27/2011,L,48,71,29,90,32.2,1,13,7.7,12,17,70.6,18,28,46,20,10,6,6,28,-25,
POR,POR vs. SAC,12/27/2011,W,48,101,38,85,44.7,3,18,16.7,22,28,78.6,15,29,44,25,10,6,8,23,22,
LAL,LAL vs. UTA,12/27/2011,W,48,96,30,71,42.3,6,16,37.5,30,37,81.1,11,35,46,17,12,8,9,21,25,
WAS,WAS vs. NJN,12/26/2011,L,48,84,31,74,41.9,1,7,14.3,21,34,61.8,8,31,39,13,12,8,7,17,-6,
CHA,CHA vs. MIL,12/26/2011,W,48,96,38,86,44.2,4,19,21.1,16,21,76.2,15,37,52,27,16,3,6,20,1,
DEN,DEN @ DAL,12/26/2011,W,48,115,39,79,49.4,10,27,37.0,27,34,79.4,10,37,47,18,15,15,3,18,22,
DET,DET @ IND,12/26/2011,L,48,79,27,75,36.0,7,19,36.8,18,21,85.7,9,31,40,17,16,5,8,19,-12,
IND,IND vs. DET,12/26/2011,W,48,91,32,87,36.8,7,15,46.7,20,25,80.0,18,35,53,20,11,9,9,20,12,
OKC,OKC @ MIN,12/26/2011,W,48,104,35,78,44.9,5,16,31.3,29,31,93.5,8,34,42,18,17,6,5,26,4,
MIN,MIN vs. OKC,12/26/2011,L,48,100,39,87,44.8,3,22,13.6,19,26,73.1,10,30,40,22,12,4,2,24,-4,
GSW,GSW vs. CHI,12/26/2011,W,48,99,36,77,46.8,4,15,26.7,23,31,74.2,7,29,36,22,10,16,5,19,8,
DAL,DAL vs. DEN,12/26/2011,L,48,93,32,76,42.1,8,27,29.6,21,27,77.8,5,32,37,19,20,11,3,28,-22,
NOH,NOH @ PHX,12/26/2011,W,48,85,35,79,44.3,2,16,12.5,13,21,61.9,12,35,47,10,13,9,5,22,1,
NJN,NJN @ WAS,12/26/2011,W,48,90,34,86,39.5,6,26,23.1,16,20,80.0,18,40,58,17,16,7,3,26,6,
SAC,SAC vs. LAL,12/26/2011,W,48,100,35,75,46.7,9,18,50.0,21,35,60.0,10,30,40,16,12,4,6,19,9,
TOR,TOR @ CLE,12/26/2011,W,48,104,42,79,53.2,9,21,42.9,11,13,84.6,11,34,45,35,12,4,9,22,8,
ORL,ORL vs. HOU,12/26/2011,W,48,104,44,83,53.0,9,22,40.9,7,10,70.0,6,29,35,19,11,1,4,15,9,
POR,POR vs. PHI,12/26/2011,W,48,107,40,97,41.2,9,19,47.4,18,23,78.3,17,33,50,24,12,11,6,19,4,
CHI,CHI @ GSW,12/26/2011,L,48,91,34,82,41.5,8,24,33.3,15,22,68.2,14,33,47,16,20,3,3,21,-8,
LAL,LAL @ SAC,12/26/2011,L,48,91,37,88,42.0,1,16,6.3,16,19,84.2,16,29,45,21,11,6,6,25,-9,
MEM,MEM @ SAS,12/26/2011,L,48,82,34,73,46.6,3,7,42.9,11,19,57.9,9,33,42,18,25,9,2,25,-13,
HOU,HOU @ ORL,12/26/2011,L,48,95,36,82,43.9,6,27,22.2,17,20,85.0,11,30,41,26,10,4,5,17,-9,
CLE,CLE vs. TOR,12/26/2011,L,48,96,35,85,41.2,6,20,30.0,20,28,71.4,15,22,37,21,7,7,1,16,-8,
SAS,SAS vs. MEM,12/26/2011,W,48,95,35,88,39.8,10,33,30.3,15,22,68.2,12,25,37,23,13,13,5,20,13,
MIL,MIL @ CHA,12/26/2011,L,48,95,34,84,40.5,8,23,34.8,19,23,82.6,8,31,39,21,12,6,2,20,-1,
PHI,PHI @ POR,12/26/2011,L,48,103,40,83,48.2,8,19,42.1,15,19,78.9,9,38,47,21,20,6,7,25,-4,
PHX,PHX vs. NOH,12/26/2011,L,48,84,32,81,39.5,5,25,20.0,15,19,78.9,12,33,45,23,15,9,3,24,-1,
OKC,OKC vs. ORL,12/25/2011,W,48,97,34,72,47.2,10,19,52.6,19,26,73.1,7,36,43,21,17,8,5,22,8,
ORL,ORL @ OKC,12/25/2011,L,48,89,30,81,37.0,8,28,28.6,21,26,80.8,14,31,45,18,18,7,4,25,-8,
MIA,MIA @ DAL,12/25/2011,W,48,105,38,78,48.7,4,7,57.1,25,36,69.4,15,36,51,18,23,9,6,28,11,
LAC,LAC @ GSW,12/25/2011,W,48,105,37,81,45.7,8,23,34.8,23,38,60.5,13,30,43,22,10,9,8,19,19,
DAL,DAL vs. MIA,12/25/2011,L,48,94,31,82,37.8,9,28,32.1,23,30,76.7,8,23,31,23,17,10,0,29,-11,
BOS,BOS @ NYK,12/25/2011,L,48,104,39,76,51.3,2,5,40.0,24,31,77.4,13,28,41,28,19,7,5,28,-2,
LAL,LAL vs. CHI,12/25/2011,L,48,87,36,76,47.4,4,16,25.0,11,20,55.0,12,30,42,22,17,6,8,20,-1,
CHI,CHI @ LAL,12/25/2011,W,48,88,36,89,40.4,7,15,46.7,9,14,64.3,16,25,41,21,14,14,4,21,1,
NYK,NYK vs. BOS,12/25/2011,W,48,106,35,74,47.3,9,20,45.0,27,34,79.4,8,23,31,17,16,9,11,25,2,
GSW,GSW vs. LAC,12/25/2011,L,48,86,32,82,39.0,5,21,23.8,17,24,70.8,17,31,48,17,16,4,8,32,-19,
PHX,PHX vs. SAS,04/13/2011,W,48,106,37,92,40.2,8,19,42.1,24,29,82.8,14,32,46,23,6,3,3,28,3,
PHI,PHI vs. DET,04/13/2011,L,48,100,39,91,42.9,8,24,33.3,14,16,87.5,9,31,40,27,9,6,6,22,-4,
NJN,NJN @ CHI,04/13/2011,L,48,92,36,80,45.0,6,15,40.0,14,16,87.5,8,27,35,21,13,6,6,19,-5,
DET,DET @ PHI,04/13/2011,W,48,104,37,76,48.7,6,17,35.3,24,31,77.4,4,37,41,26,11,5,5,17,4,
UTA,UTA vs. DEN,04/13/2011,W,48,107,39,77,50.6,8,15,53.3,21,26,80.8,10,27,37,25,16,11,5,20,4,
DEN,DEN @ UTA,04/13/2011,L,48,103,39,77,50.6,3,14,21.4,22,26,84.6,8,29,37,15,16,7,3,18,-4,
NYK,NYK @ BOS,04/13/2011,L,48,102,39,85,45.9,7,23,30.4,17,21,81.0,12,25,37,22,16,8,5,16,-10,
SAS,SAS @ PHX,04/13/2011,L,48,103,35,82,42.7,5,21,23.8,28,37,75.7,12,39,51,19,8,2,4,25,-3,
CLE,CLE vs. WAS,04/13/2011,W,48,100,35,83,42.2,5,21,23.8,25,29,86.2,13,27,40,23,13,3,6,13,7,
MIL,MIL @ OKC,04/13/2011,W,53,110,40,88,45.5,7,18,38.9,23,27,85.2,8,26,34,22,13,15,6,15,4,
MIN,MIN vs. HOU,04/13/2011,L,48,102,41,92,44.6,4,13,30.8,16,21,76.2,12,30,42,20,15,9,2,22,-19,
LAC,LAC vs. MEM,04/13/2011,W,48,110,44,81,54.3,3,15,20.0,19,27,70.4,12,25,37,36,18,16,7,26,7,
DAL,DAL vs. NOH,04/13/2011,W,48,121,40,73,54.8,13,28,46.4,28,34,82.4,6,36,42,32,14,7,1,17,32,
NOH,NOH @ DAL,04/13/2011,L,48,89,34,79,43.0,6,14,42.9,15,17,88.2,5,30,35,23,14,7,1,28,-32,
IND,IND @ ORL,04/13/2011,L,48,74,27,88,30.7,9,25,36.0,11,16,68.8,9,26,35,16,18,11,1,23,-18,
MIA,MIA @ TOR,04/13/2011,W,48,97,37,81,45.7,13,26,50.0,10,14,71.4,13,27,40,20,15,6,1,18,18,
OKC,OKC vs. MIL,04/13/2011,L,53,106,42,88,47.7,8,20,40.0,14,18,77.8,13,39,52,26,24,9,7,20,-4,
BOS,BOS vs. NYK,04/13/2011,W,48,112,48,85,56.5,8,17,47.1,8,13,61.5,5,35,40,19,16,9,1,21,10,
LAL,LAL @ SAC,04/13/2011,W,53,116,45,91,49.5,6,16,37.5,20,22,90.9,4,39,43,30,12,8,4,17,8,
POR,POR @ GSW,04/13/2011,L,48,86,28,83,33.7,11,26,42.3,19,25,76.0,17,31,48,18,21,6,1,15,-24,
ATL,ATL @ CHA,04/13/2011,L,48,85,34,79,43.0,1,8,12.5,16,20,80.0,10,27,37,16,14,3,7,15,-11,
CHA,CHA vs. ATL,04/13/2011,W,48,96,40,80,50.0,3,10,30.0,13,16,81.3,7,30,37,27,9,7,7,16,11,
MEM,MEM @ LAC,04/13/2011,L,48,103,36,84,42.9,7,15,46.7,24,28,85.7,13,26,39,25,21,8,4,24,-7,
TOR,TOR vs. MIA,04/13/2011,L,48,79,28,64,43.8,1,8,12.5,22,34,64.7,10,23,33,16,17,8,8,15,-18,
SAC,SAC vs. LAL,04/13/2011,L,53,108,45,99,45.5,7,24,29.2,11,19,57.9,16,37,53,24,12,5,6,20,-8,
HOU,HOU @ MIN,04/13/2011,W,48,121,42,84,50.0,12,31,38.7,25,32,78.1,12,36,48,32,15,5,3,18,19,
GSW,GSW vs. POR,04/13/2011,W,48,110,45,88,51.1,10,23,43.5,10,15,66.7,9,32,41,33,12,15,7,21,24,
CHI,CHI vs. NJN,04/13/2011,W,48,97,34,79,43.0,7,21,33.3,22,27,81.5,15,30,45,23,13,3,9,20,5,
WAS,WAS @ CLE,04/13/2011,L,48,93,39,90,43.3,4,12,33.3,11,15,73.3,17,27,44,24,16,11,10,25,-7,
ORL,ORL vs. IND,04/13/2011,W,48,92,32,73,43.8,8,26,30.8,20,25,80.0,12,43,55,17,28,8,4,18,18,
LAL,LAL vs. SAS,04/12/2011,W,48,102,36,79,45.6,5,19,26.3,25,28,89.3,7,38,45,24,12,1,3,23,9,
MEM,MEM @ POR,04/12/2011,L,48,89,36,79,45.6,6,12,50.0,11,18,61.1,15,27,42,16,15,3,2,23,-13,
NYK,NYK vs. CHI,04/12/2011,L,48,90,34,83,41.0,8,31,25.8,14,17,82.4,5,28,33,19,12,10,5,20,-13,
SAS,SAS @ LAL,04/12/2011,L,48,93,31,88,35.2,9,25,36.0,22,24,91.7,11,31,42,18,9,5,2,23,-9,
POR,POR vs. MEM,04/12/2011,W,48,102,36,80,45.0,9,18,50.0,21,23,91.3,14,25,39,23,11,9,7,15,13,
CHI,CHI @ NYK,04/12/2011,W,48,103,36,83,43.4,7,20,35.0,24,27,88.9,12,39,51,20,13,6,4,18,13,
PHX,PHX vs. MIN,04/11/2011,W,53,135,50,92,54.3,18,29,62.1,17,23,73.9,7,28,35,40,15,10,4,20,8,
CHA,CHA @ NJN,04/11/2011,W,48,105,45,79,57.0,4,13,30.8,11,16,68.8,9,21,30,27,8,3,5,15,2,
NJN,NJN vs. CHA,04/11/2011,L,48,103,43,79,54.4,4,10,40.0,13,14,92.9,7,22,29,23,7,5,2,18,-2,
DET,DET vs. CLE,04/11/2011,L,48,101,38,74,51.4,4,9,44.4,21,28,75.0,12,33,45,22,16,3,7,27,-9,
MIA,MIA @ ATL,04/11/2011,W,48,98,36,69,52.2,6,17,35.3,20,24,83.3,10,28,38,24,19,5,3,19,8,
ATL,ATL vs. MIA,04/11/2011,L,48,90,37,83,44.6,4,12,33.3,12,21,57.1,15,20,35,25,14,11,1,21,-8,
BOS,BOS @ WAS,04/11/2011,L,53,94,32,84,38.1,2,7,28.6,28,34,82.4,13,36,49,20,21,10,10,25,-1,
OKC,OKC @ SAC,04/11/2011,W,48,120,43,75,57.3,2,10,20.0,32,37,86.5,9,31,40,20,19,9,11,26,8,
CLE,CLE @ DET,04/11/2011,W,48,110,39,84,46.4,6,19,31.6,26,34,76.5,9,25,34,28,6,9,3,25,9,
DAL,DAL @ HOU,04/11/2011,W,53,98,38,83,45.8,4,17,23.5,18,20,90.0,6,43,49,21,20,9,5,20,7,
PHI,PHI vs. ORL,04/11/2011,L,48,85,35,82,42.7,5,17,29.4,10,11,90.9,8,23,31,22,11,11,3,14,-10,
DEN,DEN vs. GSW,04/11/2011,W,48,134,50,94,53.2,10,23,43.5,24,35,68.6,10,39,49,31,8,8,8,18,23,
SAC,SAC vs. OKC,04/11/2011,L,48,112,35,85,41.2,4,20,20.0,38,42,90.5,16,24,40,21,13,15,2,25,-8,
GSW,GSW @ DEN,04/11/2011,L,48,111,40,90,44.4,13,25,52.0,18,21,85.7,9,28,37,20,12,5,6,24,-23,
NOH,NOH vs. UTA,04/11/2011,L,48,78,28,74,37.8,4,11,36.4,18,26,69.2,13,29,42,16,15,11,1,17,-12,
WAS,WAS vs. BOS,04/11/2011,W,53,95,34,85,40.0,2,5,40.0,25,32,78.1,10,36,46,14,18,13,11,31,1,
ORL,ORL @ PHI,04/11/2011,W,48,95,35,80,43.8,11,25,44.0,14,21,66.7,19,37,56,24,18,9,5,13,10,
MIN,MIN @ PHX,04/11/2011,L,53,127,52,95,54.7,7,16,43.8,16,20,80.0,13,32,45,21,17,7,3,16,-8,
UTA,UTA @ NOH,04/11/2011,W,48,90,37,67,55.2,6,16,37.5,10,15,66.7,3,29,32,25,15,6,8,18,12,
HOU,HOU vs. DAL,04/11/2011,L,53,91,35,96,36.5,8,27,29.6,13,16,81.3,17,35,52,24,17,11,1,19,-7,
MIL,MIL vs. TOR,04/11/2011,W,48,93,32,76,42.1,3,17,17.6,26,30,86.7,11,34,45,20,16,10,6,20,7,
TOR,TOR @ MIL,04/11/2011,L,48,86,30,81,37.0,3,12,25.0,23,31,74.2,18,32,50,16,20,8,2,21,-7,
